pytorch_broadcast,2,1024,0.0005211353302001954,0.00019762587210644
pytorch_broadcast,2,32768,0.000473785400390625,6.469494184558327e-05
pytorch_broadcast,2,1048576,0.0013089656829833984,0.0002574048247720425
pytorch_broadcast,2,33554432,0.017453336715698244,0.002239980890677802
pytorch_broadcast,2,1073741824,0.2969805240631104,0.006390739144336312
pytorch_gather,2,1024,0.0006259918212890625,0.00010961205431302534
pytorch_gather,2,32768,0.000785064697265625,9.765077832658538e-05
pytorch_gather,2,1048576,0.002803802490234375,0.00027149179100027164
pytorch_gather,2,33554432,0.04926910400390625,0.004271743691325715
pytorch_gather,2,1073741824,0.9956205368041993,0.017860847833184073
pytorch_reduce,2,1024,0.0006765365600585937,8.703442064596827e-05
pytorch_reduce,2,32768,0.0007221221923828125,6.250012881342087e-05
pytorch_reduce,2,1048576,0.002004671096801758,0.00011208416217528896
pytorch_reduce,2,33554432,0.03993134498596192,0.004082665255711759
pytorch_reduce,2,1073741824,0.7206738948822021,0.03536951703319992
pytorch_allreduce,2,1024,0.0006962776184082031,8.080393620640258e-05
pytorch_allreduce,2,32768,0.0007281780242919921,9.236883473145259e-05
pytorch_allreduce,2,1048576,0.002265596389770508,0.000267762326189277
pytorch_allreduce,2,33554432,0.03213787078857422,0.004151261698205373
pytorch_allreduce,2,1073741824,0.5791635990142823,0.04698936615501654
pytorch_allgather,2,1024,0.0009537696838378906,0.00014051482491947025
pytorch_allgather,2,32768,0.0009036540985107421,6.047968377207206e-05
pytorch_allgather,2,1048576,0.004887723922729492,0.0002873132667828274
pytorch_allgather,2,33554432,0.08925390243530273,0.012833613177191554
pytorch_allgather,2,1073741824,1.620110845565796,0.03549872804868445
pytorch_sendrecv,2,1024,0.0002697944641113281,0.0001136117540665778
pytorch_sendrecv,2,32768,0.00044126510620117186,0.00019296612984151014
pytorch_sendrecv,2,1048576,0.0013471126556396484,0.0002604933682175066
pytorch_sendrecv,2,33554432,0.03245291709899902,0.0045665552936186285
pytorch_sendrecv,2,1073741824,0.6074142456054688,0.008123148915513944
