ray_broadcast,2,1024,0.0016415119171142578,0.0002408840023526968
ray_broadcast,2,32768,0.0015729904174804688,0.00018016707561170663
ray_broadcast,2,1048576,0.0018643379211425782,0.0002491427197538663
ray_broadcast,2,33554432,0.053442192077636716,0.0043904749152767035
ray_broadcast,2,1073741824,1.247185516357422,0.009871664048111857
ray_gather,2,1024,0.0020768165588378905,0.00043743860479561995
ray_gather,2,32768,0.002081775665283203,0.0003896809883432088
ray_gather,2,1048576,0.002963542938232422,0.0007020774529247981
ray_gather,2,33554432,0.08643870353698731,0.004722190849828959
ray_gather,2,1073741824,2.3839722156524656,0.012987591648422758
ray_reduce,2,1024,0.002084016799926758,0.0005474940343687122
ray_reduce,2,32768,0.002237272262573242,0.0006123094040261322
ray_reduce,2,1048576,0.00411829948425293,0.00018532818284884274
ray_reduce,2,33554432,0.0830040454864502,0.006219906333765667
ray_reduce,2,1073741824,2.383707141876221,0.010539236342668156
ray_allreduce,2,1024,0.008240032196044921,0.0012513451979504532
ray_allreduce,2,32768,0.009137916564941406,0.0013732912341753467
ray_allreduce,2,1048576,0.01444544792175293,0.0014994829169500646
ray_allreduce,2,33554432,0.20120582580566407,0.011696953135674641
ray_allreduce,2,1073741824,5.5910711765289305,0.010304806402185729
ray_allgather,2,1024,0.002015495300292969,8.304781357531385e-05
ray_allgather,2,32768,0.0020201683044433595,0.0002611977287079375
ray_allgather,2,1048576,0.0033971786499023436,0.00015191087435996675
ray_allgather,2,33554432,0.09631729125976562,0.004386798730446665
ray_allgather,2,1073741824,2.472936820983887,0.012921494578773394
ray_sendrecv,2,1024,0.001760721206665039,0.0005086025465941112
ray_sendrecv,2,32768,0.001647186279296875,0.00026500949107552315
ray_sendrecv,2,1048576,0.0019531726837158205,0.0004923937510035198
ray_sendrecv,2,33554432,0.047844552993774415,0.007520796776112397
ray_sendrecv,2,1073741824,1.2046133041381837,0.011616836728488816
